Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C00516,51,0,2168,542.0,4,18,3,0,4,0
C00517,46,0,2709,301.0,9,16,5,1,5,1
C00518,24,1,7191,799.0,9,17,5,0,4,0
C00519,39,0,4744,593.0,8,108,4,0,3,0
C00520,43,0,3870,430.0,9,28,3,0,4,0
C00521,47,1,468,468.0,1,114,4,0,2,0
C00522,57,1,589,589.0,1,14,3,0,1,0
C00523,41,1,6370,637.0,10,4,3,0,2,0
C00524,31,0,1064,532.0,2,70,3,1,4,1
C00525,54,0,8151,741.0,11,67,5,1,2,1
C00526,56,0,8592,716.0,12,43,2,1,1,0
C00527,58,0,6885,765.0,9,35,1,0,4,0
C00528,50,1,1605,321.0,5,109,3,0,4,0
C00529,24,0,5076,564.0,9,51,4,0,0,0
C00530,33,0,1524,762.0,2,57,1,1,3,1
C00531,26,0,2907,323.0,9,43,2,1,5,1
C00532,57,0,1805,361.0,5,70,5,0,1,0
C00533,55,0,4090,818.0,5,12,2,1,1,0
C00534,21,0,3618,603.0,6,54,4,1,0,0
C00535,54,1,6210,621.0,10,8,5,1,5,1
C00536,25,1,7840,784.0,10,5,3,1,0,0
C00537,31,1,3432,572.0,6,70,3,0,5,0
C00538,51,1,1604,802.0,2,99,3,1,1,0
C00539,45,0,2000,400.0,5,40,4,0,0,0
C00540,26,1,10296,858.0,12,78,1,1,2,1
C00541,58,0,3892,556.0,7,22,3,1,3,1
C00542,58,1,2253,751.0,3,5,3,0,2,0
C00543,51,1,4147,377.0,11,97,4,0,4,0
C00544,54,0,2157,719.0,3,38,1,1,0,0
C00545,60,1,5328,444.0,12,115,5,1,2,1
C00546,56,0,4284,476.0,9,69,2,0,3,0
C00547,40,0,4039,577.0,7,84,1,0,3,0
C00548,41,1,5170,517.0,10,58,1,0,1,0
C00549,38,1,3857,551.0,7,69,2,0,0,0
C00550,48,0,1653,551.0,3,76,3,0,5,0
C00551,46,1,2514,419.0,6,99,4,0,1,0
C00552,30,1,5488,784.0,7,89,1,1,3,1
C00553,57,0,2538,846.0,3,45,5,1,4,1
C00554,21,1,6624,552.0,12,63,3,0,0,0
C00555,60,0,1968,656.0,3,105,4,1,1,0
C00556,24,0,1726,863.0,2,7,3,1,0,0
C00557,36,1,4312,539.0,8,19,5,1,0,0
C00558,38,1,8570,857.0,10,85,3,0,3,0
C00559,18,0,7690,769.0,10,111,1,0,5,0
C00560,21,0,1304,652.0,2,6,2,1,2,1
C00561,25,0,6456,807.0,8,93,2,1,3,1
C00562,38,1,2504,626.0,4,54,4,0,1,0
C00563,35,0,1606,803.0,2,52,2,1,2,1
C00564,54,1,2472,618.0,4,117,5,1,2,1
C00565,51,0,8808,734.0,12,38,1,0,3,0
C00566,20,1,4557,651.0,7,79,3,0,4,0
C00567,44,1,5049,459.0,11,48,1,0,2,0
C00568,31,0,4572,508.0,9,107,5,1,1,0
C00569,53,0,9427,857.0,11,85,2,0,1,0
C00570,23,1,3072,384.0,8,68,4,0,2,0
C00571,43,1,2115,705.0,3,90,4,1,5,1
C00572,60,0,1620,405.0,4,17,4,1,1,0
C00573,21,1,3750,625.0,6,55,3,1,2,1
C00574,47,1,8063,733.0,11,68,5,1,4,1
C00575,37,1,806,403.0,2,74,2,0,1,1
C00576,22,1,1150,575.0,2,34,4,1,3,1
C00577,51,0,6928,866.0,8,85,4,0,3,0
C00578,26,0,1424,356.0,4,88,4,1,2,1
C00579,54,0,7704,642.0,12,36,2,1,3,1
C00580,49,0,9273,843.0,11,90,4,1,1,0
C00581,43,1,3336,834.0,4,38,2,1,2,1
C00582,27,0,2853,317.0,9,62,2,0,3,0
C00583,50,0,6260,626.0,10,26,3,1,4,1
C00584,56,1,3941,563.0,7,63,1,0,3,0
C00585,49,1,608,304.0,2,72,4,0,4,0
C00586,51,1,2506,358.0,7,114,5,0,3,0
C00587,33,1,7020,702.0,10,82,3,0,3,0
C00588,42,0,2864,358.0,8,90,5,1,4,1
C00589,57,1,3360,480.0,7,20,4,0,4,0
C00590,22,1,375,375.0,1,52,2,0,5,0
C00591,58,1,10716,893.0,12,24,1,0,5,0
C00592,24,1,8080,808.0,10,3,4,0,3,0
C00593,30,1,882,441.0,2,90,3,1,0,0
C00594,21,0,5656,808.0,7,104,2,0,2,0
C00595,47,1,6251,893.0,7,39,2,1,5,1
C00596,20,0,429,429.0,1,93,5,1,0,0
C00597,18,1,8393,763.0,11,66,5,1,0,0
C00598,42,0,1024,512.0,2,104,3,0,3,0
C00599,19,0,1068,356.0,3,1,1,0,4,0
C00600,27,1,3656,457.0,8,98,4,0,2,0
C00601,19,1,1724,431.0,4,56,4,0,3,0
C00602,27,1,3500,350.0,10,17,5,0,0,0
C00603,51,0,3200,400.0,8,38,5,0,4,0
C00604,31,0,442,442.0,1,41,4,0,3,0
C00605,38,1,10704,892.0,12,7,1,1,3,1
C00606,31,1,3960,660.0,6,74,4,1,3,1
C00607,38,1,5537,791.0,7,2,4,0,3,0
C00608,27,0,563,563.0,1,100,5,1,0,0
C00609,37,1,1380,460.0,3,69,5,1,0,0
C00610,52,0,2235,447.0,5,2,3,1,3,1
C00611,41,1,5262,877.0,6,14,1,1,0,0
C00612,53,1,898,449.0,2,41,5,0,5,0
C00613,60,0,3444,861.0,4,90,3,0,1,0
C00614,28,0,4440,888.0,5,22,2,0,0,0
C00615,54,1,3048,508.0,6,99,5,0,1,0
C00616,45,0,553,553.0,1,5,1,0,0,0
C00617,50,0,3556,508.0,7,36,3,1,1,0
C00618,53,1,3264,816.0,4,1,3,1,2,1
C00619,43,0,3828,638.0,6,55,2,1,3,1
C00620,41,1,1077,359.0,3,11,1,0,4,0
C00621,53,0,5536,692.0,8,43,4,0,1,0
C00622,56,0,4015,365.0,11,4,4,1,5,1
C00623,44,0,1138,569.0,2,114,5,0,4,0
C00624,56,1,632,632.0,1,51,5,1,4,1
C00625,36,0,2345,469.0,5,109,3,1,2,1
C00626,18,1,1446,723.0,2,20,4,1,1,0
C00627,29,1,4794,799.0,6,72,3,1,4,1
C00628,43,1,4896,544.0,9,110,4,0,1,0
C00629,41,1,706,353.0,2,63,3,1,2,1
C00630,36,0,4384,548.0,8,2,3,1,5,1
C00631,24,1,3072,512.0,6,35,1,0,0,0
C00632,21,0,3689,527.0,7,70,4,0,1,0
C00633,55,0,4734,789.0,6,11,5,0,3,0
C00634,57,0,7008,584.0,12,7,1,1,0,0
C00635,59,0,8745,795.0,11,21,5,1,0,0
C00636,37,0,419,419.0,1,73,5,1,5,1
C00637,43,0,3776,472.0,8,68,5,0,1,0
C00638,41,1,1425,475.0,3,63,5,1,0,0
C00639,54,0,5980,598.0,10,37,2,0,2,0
C00640,49,0,4720,472.0,10,69,2,0,1,0
C00641,33,0,454,454.0,1,44,3,1,4,1
C00642,39,1,2404,601.0,4,89,2,0,2,0
C00643,39,1,2049,683.0,3,66,5,0,2,0
C00644,56,1,3200,640.0,5,43,1,0,5,0
C00645,24,0,10392,866.0,12,89,4,1,4,1
C00646,55,0,1592,398.0,4,53,2,0,5,0
C00647,26,1,2380,476.0,5,57,1,0,0,0
C00648,44,1,2163,309.0,7,50,1,1,5,1
C00649,18,0,9790,890.0,11,74,3,1,3,1
C00650,30,0,2968,424.0,7,111,3,1,2,1
C00651,46,0,438,438.0,1,105,2,1,0,1
C00652,33,0,2100,700.0,3,47,4,0,1,0
C00653,35,0,5679,631.0,9,50,1,0,5,0
C00654,41,1,368,368.0,1,113,1,1,4,1
C00655,47,0,8280,828.0,10,4,1,0,5,0
C00656,60,1,1272,636.0,2,53,1,1,2,1
C00657,60,1,849,849.0,1,29,3,1,0,0
C00658,31,1,668,668.0,1,85,2,1,3,1
C00659,20,0,1935,645.0,3,4,2,0,1,0
C00660,20,1,5553,617.0,9,71,4,0,0,0
C00661,30,1,2416,302.0,8,1,2,1,5,1
C00662,29,0,3228,538.0,6,99,3,0,0,0
C00663,34,1,6288,524.0,12,119,4,0,0,0
C00664,23,0,2352,392.0,6,14,4,0,0,0
C00665,52,0,8382,762.0,11,65,1,1,1,0
C00666,50,0,3906,558.0,7,111,3,1,4,1
C00667,38,0,3852,321.0,12,94,1,1,1,0
C00668,58,0,2408,301.0,8,1,3,0,1,0
C00669,40,1,3864,322.0,12,99,2,1,4,1
C00670,60,1,4785,435.0,11,75,5,0,3,0
C00671,52,0,6264,522.0,12,54,1,0,4,0
C00672,58,0,10212,851.0,12,54,3,0,0,0
C00673,32,1,5288,661.0,8,108,1,0,3,0
C00674,29,0,7260,660.0,11,49,1,1,5,1
C00675,53,1,3444,492.0,7,78,5,1,4,1
C00676,26,1,5910,591.0,10,1,1,1,5,1
C00677,51,0,8760,876.0,10,20,5,1,2,1
C00678,47,1,2868,478.0,6,118,1,0,5,0
C00679,59,0,1140,570.0,2,73,5,0,0,0
C00680,34,0,9746,886.0,11,12,5,0,4,0
C00681,27,1,2072,518.0,4,64,5,1,2,1
C00682,46,0,6244,892.0,7,75,4,1,0,0
C00683,60,1,7362,818.0,9,111,2,1,5,1
C00684,52,1,3367,481.0,7,43,1,1,1,0
C00685,31,0,429,429.0,1,3,3,1,4,1
C00686,60,0,1408,352.0,4,91,4,1,4,1
C00687,19,0,2380,340.0,7,28,3,1,5,1
C00688,40,1,1314,438.0,3,116,1,1,0,1
C00689,21,0,8352,696.0,12,84,5,1,2,1
C00690,50,1,2103,701.0,3,21,3,0,5,0
C00691,57,0,4452,742.0,6,45,4,0,5,0
C00692,29,0,1688,422.0,4,60,1,0,4,0
C00693,43,0,3654,609.0,6,83,4,0,3,0
C00694,60,1,2442,814.0,3,95,1,1,2,1
C00695,55,1,4596,766.0,6,12,3,0,0,0
C00696,49,0,6480,720.0,9,81,4,0,4,0
C00697,22,0,7428,619.0,12,32,5,0,4,0
C00698,18,0,1809,603.0,3,87,2,0,0,1
C00699,19,0,3785,757.0,5,73,3,0,2,0
C00700,21,1,420,420.0,1,21,1,0,2,0
C00701,22,0,7623,693.0,11,59,1,1,1,0
C00702,42,0,6600,660.0,10,92,4,1,5,1
C00703,49,1,7284,607.0,12,89,5,1,2,1
C00704,22,0,1863,621.0,3,80,4,1,4,1
C00705,56,1,948,474.0,2,38,2,1,3,1
C00706,57,0,5160,430.0,12,93,2,0,5,0
C00707,33,1,8987,817.0,11,98,2,1,4,1
C00708,44,1,4431,633.0,7,24,4,1,5,1
C00709,26,0,4779,531.0,9,108,4,0,1,0
C00710,49,1,5068,724.0,7,97,5,0,2,0
C00711,38,1,722,722.0,1,8,4,1,0,0
C00712,28,1,1812,302.0,6,50,4,0,4,0
C00713,19,1,5250,525.0,10,65,4,0,4,0
C00714,48,1,7183,653.0,11,59,3,1,0,0
C00715,56,0,2964,494.0,6,103,5,1,3,1
C00716,25,0,692,692.0,1,85,4,0,3,0
C00717,41,1,4067,581.0,7,55,1,0,3,0
C00718,38,1,483,483.0,1,33,4,0,4,0
C00719,26,0,3850,550.0,7,63,1,0,3,0
C00720,27,1,601,601.0,1,69,2,0,2,1
C00721,19,1,6012,501.0,12,62,2,1,4,1
C00722,36,1,4220,844.0,5,111,2,1,1,0
C00723,53,1,553,553.0,1,46,4,1,1,0
C00724,30,1,2388,398.0,6,71,3,1,1,0
C00725,60,1,850,425.0,2,36,1,1,5,1
C00726,22,1,3948,329.0,12,108,1,0,2,0
C00727,58,1,909,303.0,3,9,1,0,3,0
C00728,20,0,1974,329.0,6,36,1,1,3,1
C00729,54,0,4168,521.0,8,64,3,0,3,0
C00730,51,0,630,315.0,2,32,2,1,4,1
C00731,27,0,975,325.0,3,83,3,0,5,0
C00732,59,0,2388,597.0,4,67,4,1,4,1
C00733,35,0,3381,483.0,7,107,2,0,5,0
C00734,26,0,8208,684.0,12,7,5,0,4,0
C00735,21,1,8364,697.0,12,54,3,0,3,0
C00736,56,0,6048,756.0,8,39,2,0,5,0
C00737,30,1,2065,413.0,5,6,1,0,3,0
C00738,43,0,8070,807.0,10,81,2,1,0,0
C00739,59,1,3050,610.0,5,49,3,0,2,0
C00740,55,1,1542,771.0,2,76,3,1,4,1
C00741,48,1,2856,408.0,7,51,1,0,1,0
C00742,49,0,7876,716.0,11,106,4,0,3,0
C00743,54,0,672,672.0,1,57,4,0,3,0
C00744,28,0,1338,446.0,3,52,4,0,1,0
C00745,32,0,9537,867.0,11,39,3,1,3,1
C00746,49,1,4485,897.0,5,117,4,1,4,1
C00747,27,0,567,567.0,1,86,1,1,5,1
C00748,26,1,1416,472.0,3,95,1,0,1,1
C00749,60,1,5688,632.0,9,33,1,1,5,1
C00750,20,1,6080,760.0,8,42,2,0,2,0
C00751,49,1,2394,399.0,6,35,5,0,4,0
C00752,18,0,3200,800.0,4,45,2,0,4,0
C00753,55,0,6776,847.0,8,114,3,1,0,0
C00754,49,1,4396,628.0,7,9,3,1,4,1
C00755,35,0,4644,516.0,9,90,4,0,3,0
C00756,25,0,2613,871.0,3,109,4,0,5,0
C00757,18,0,3664,458.0,8,30,3,0,3,0
C00758,20,0,5408,676.0,8,38,4,1,4,1
C00759,53,1,7866,874.0,9,65,2,1,1,0
C00760,21,0,2105,421.0,5,32,1,0,5,0
C00761,44,0,4746,678.0,7,10,5,0,3,0
C00762,59,1,5264,752.0,7,32,1,1,0,0
C00763,33,1,2676,446.0,6,32,4,0,1,0
C00764,37,1,1206,402.0,3,92,2,1,0,1
C00765,25,0,4044,337.0,12,84,5,1,4,1
C00766,20,0,2702,386.0,7,119,2,1,3,1
C00767,35,0,2952,328.0,9,40,1,0,1,0
C00768,20,0,3870,645.0,6,95,2,0,5,0
C00769,33,1,1056,528.0,2,97,1,1,0,1
C00770,21,0,1565,313.0,5,71,2,0,1,0
C00771,43,1,5630,563.0,10,32,5,0,2,0
C00772,20,0,7686,854.0,9,63,4,0,0,0
C00773,25,0,9680,880.0,11,29,1,1,0,0
C00774,20,1,1374,458.0,3,7,2,1,4,1
C00775,42,1,6180,515.0,12,88,3,1,1,0
C00776,52,0,4543,649.0,7,119,1,1,0,0
C00777,37,1,5215,745.0,7,55,2,0,5,0
C00778,29,0,2920,365.0,8,52,2,1,5,1
C00779,34,1,5250,875.0,6,9,1,0,4,0
C00780,19,0,6930,693.0,10,2,4,1,3,1
C00781,53,1,3984,664.0,6,62,4,0,1,0
C00782,29,0,3420,380.0,9,120,4,0,3,0
C00783,44,1,9000,750.0,12,18,4,0,5,0
C00784,33,1,2176,544.0,4,83,3,0,1,0
C00785,30,1,5642,806.0,7,67,4,1,0,0
C00786,48,0,7164,597.0,12,32,2,0,0,0
C00787,35,1,9072,756.0,12,50,5,1,5,1
C00788,27,0,1236,309.0,4,57,5,1,4,1
C00789,37,1,1672,418.0,4,18,4,1,1,0
C00790,52,1,2455,491.0,5,57,1,1,0,0
C00791,55,1,1660,830.0,2,59,4,1,4,1
C00792,26,0,6358,578.0,11,67,3,0,3,0
C00793,46,0,3684,307.0,12,54,3,1,0,0
C00794,32,1,1500,375.0,4,37,3,0,0,0
C00795,44,1,7810,710.0,11,68,3,1,3,1
C00796,54,1,7865,715.0,11,94,4,1,2,1
C00797,24,1,6888,861.0,8,101,2,1,0,0
C00798,49,1,4836,806.0,6,61,5,0,0,0
C00799,34,1,6704,838.0,8,52,5,0,0,0
C00800,20,1,874,874.0,1,85,5,0,2,0
C00801,44,1,2592,432.0,6,116,5,0,3,0
C00802,57,1,1878,626.0,3,43,2,0,3,0
C00803,45,0,1700,340.0,5,117,4,0,0,0
C00804,44,1,8580,780.0,11,83,1,0,0,0
C00805,54,1,5131,733.0,7,119,5,0,0,0
C00806,45,0,700,350.0,2,8,1,1,0,0
C00807,56,0,7632,636.0,12,119,1,0,4,0
C00808,38,0,5104,638.0,8,80,4,0,1,0
C00809,27,1,9876,823.0,12,54,3,1,0,0
C00810,23,0,8160,816.0,10,9,3,0,4,0
C00811,51,1,1068,534.0,2,92,2,1,4,1
C00812,41,0,2760,345.0,8,45,1,1,4,1
C00813,43,1,2532,422.0,6,44,1,0,5,0
C00814,24,0,6230,623.0,10,75,1,0,1,0
C00815,38,1,7623,693.0,11,24,5,1,2,1
C00816,28,1,3938,358.0,11,102,1,1,3,1
C00817,20,0,3524,881.0,4,26,2,1,0,0
C00818,21,0,10224,852.0,12,95,2,0,2,0
C00819,34,0,2169,723.0,3,112,2,1,5,1
C00820,54,0,343,343.0,1,10,5,0,3,0
C00821,48,0,2145,715.0,3,78,2,0,2,1
C00822,26,0,7799,709.0,11,101,5,1,4,1
C00823,19,0,587,587.0,1,101,2,1,3,1
C00824,38,0,8990,899.0,10,56,5,1,0,0
C00825,28,0,1938,646.0,3,23,2,1,3,1
C00826,25,1,7911,879.0,9,91,2,0,4,0
C00827,40,1,2754,459.0,6,28,3,1,0,0
C00828,45,0,3224,403.0,8,6,2,0,0,0
C00829,33,0,2184,312.0,7,114,3,0,0,0
C00830,44,0,2212,553.0,4,38,3,0,1,0
C00831,29,0,1128,564.0,2,104,5,1,5,1
C00832,22,0,485,485.0,1,87,2,1,5,1
C00833,22,1,6444,716.0,9,26,4,0,1,0
C00834,48,0,6000,500.0,12,26,4,0,1,0
C00835,35,0,312,312.0,1,53,2,1,5,1
C00836,42,0,1695,565.0,3,113,3,0,3,0
C00837,44,0,4697,671.0,7,5,2,0,1,0
C00838,44,0,7047,783.0,9,51,4,1,2,1
C00839,47,0,7788,649.0,12,68,4,1,1,0
C00840,53,1,5184,432.0,12,109,3,0,4,0
C00841,59,0,2705,541.0,5,3,3,0,3,0
C00842,59,1,3990,798.0,5,110,5,1,2,1
C00843,21,1,4902,817.0,6,35,1,0,3,0
C00844,37,1,6310,631.0,10,120,2,1,2,1
C00845,51,1,7140,714.0,10,49,4,0,4,0
C00846,31,0,9757,887.0,11,72,4,0,5,0
C00847,52,0,6864,858.0,8,117,2,0,2,0
C00848,19,0,3120,520.0,6,120,2,1,2,1
C00849,54,0,692,346.0,2,84,3,1,0,0
C00850,28,0,4440,555.0,8,101,5,1,0,0
C00851,32,0,1076,538.0,2,25,5,1,1,0
C00852,34,1,361,361.0,1,97,4,1,3,1
C00853,29,1,2792,698.0,4,84,2,0,4,0
C00854,26,0,8569,779.0,11,29,3,0,2,0
C00855,23,1,3699,411.0,9,20,2,0,2,0
C00856,49,0,3969,441.0,9,46,4,0,4,0
C00857,25,1,4158,378.0,11,69,4,1,5,1
C00858,55,0,532,532.0,1,10,5,1,2,1
C00859,26,1,1102,551.0,2,75,3,1,0,0
C00860,25,0,3200,400.0,8,13,4,0,5,0
C00861,49,0,8800,880.0,10,23,2,1,3,1
C00862,46,0,1935,387.0,5,61,3,0,4,0
C00863,51,1,4860,540.0,9,32,4,0,1,0
C00864,58,0,3633,519.0,7,43,5,1,2,1
C00865,49,0,3476,316.0,11,30,2,0,4,0
C00866,56,0,782,391.0,2,87,3,0,3,0
C00867,43,0,2715,543.0,5,106,5,0,3,0
C00868,48,1,2373,339.0,7,83,1,1,3,1
C00869,20,0,4450,890.0,5,54,3,0,4,0
C00870,49,1,2085,695.0,3,91,2,0,4,1
C00871,28,0,3372,843.0,4,64,2,1,0,0
C00872,47,1,3376,422.0,8,66,1,1,2,1
C00873,36,1,8657,787.0,11,61,3,0,0,0
C00874,43,1,1302,651.0,2,32,3,0,0,0
C00875,57,0,2550,510.0,5,10,3,0,0,0
C00876,60,0,3310,331.0,10,2,3,0,3,0
C00877,47,0,5661,629.0,9,80,2,0,5,0
C00878,28,0,1610,322.0,5,102,4,0,1,0
C00879,24,0,6840,760.0,9,30,3,1,0,0
C00880,26,1,9548,868.0,11,6,3,1,5,1
C00881,39,0,4490,449.0,10,63,5,1,4,1
C00882,23,0,6792,849.0,8,106,1,0,4,0
C00883,60,0,4716,524.0,9,113,1,0,5,0
C00884,39,0,1028,514.0,2,65,2,1,3,1
C00885,19,1,4565,415.0,11,86,3,0,3,0
C00886,41,0,1204,301.0,4,108,1,1,1,0
C00887,22,0,8064,672.0,12,42,3,1,2,1
C00888,37,1,1526,763.0,2,53,2,1,5,1
C00889,56,1,1840,460.0,4,83,2,1,0,0
C00890,37,0,6840,570.0,12,56,2,1,0,0
C00891,19,1,3690,615.0,6,102,5,0,4,0
C00892,49,0,1634,817.0,2,75,2,1,3,1
C00893,29,1,1473,491.0,3,38,5,1,1,0
C00894,20,1,5832,729.0,8,102,2,1,0,0
C00895,44,0,2334,778.0,3,48,1,1,5,1
C00896,29,1,1528,764.0,2,13,2,0,0,0
C00897,33,1,1542,514.0,3,65,1,0,4,1
C00898,31,1,4224,704.0,6,13,3,1,3,1
C00899,29,1,3552,592.0,6,2,2,1,2,1
C00900,43,0,4312,392.0,11,10,4,0,4,0
C00901,37,1,573,573.0,1,7,4,0,3,0
C00902,56,0,660,660.0,1,10,4,1,1,0
C00903,39,0,7623,693.0,11,39,5,0,1,0
C00904,32,1,549,549.0,1,19,1,0,5,0
C00905,53,1,752,376.0,2,58,3,1,4,1
C00906,51,1,2618,374.0,7,113,5,1,2,1
C00907,39,0,532,532.0,1,50,4,1,0,0
C00908,36,0,1150,575.0,2,41,1,0,0,0
C00909,37,1,5211,579.0,9,53,4,1,4,1
C00910,40,1,1026,342.0,3,8,1,1,2,1
C00911,48,1,2708,677.0,4,111,1,1,5,1
C00912,18,1,9823,893.0,11,32,2,0,0,0
C00913,25,0,6525,725.0,9,78,2,0,4,0
C00914,53,1,7011,779.0,9,83,5,1,3,1
C00915,44,0,1116,558.0,2,105,5,1,5,1
C00916,33,0,4060,406.0,10,67,2,0,1,0
C00917,21,1,6013,859.0,7,70,3,1,1,0
C00918,52,1,788,394.0,2,44,5,0,1,0
C00919,43,1,908,454.0,2,98,2,1,3,1
C00920,21,1,3672,408.0,9,10,4,0,1,0
C00921,26,1,1724,862.0,2,35,3,1,0,0
C00922,52,0,1436,718.0,2,97,2,1,3,1
C00923,27,0,2835,315.0,9,35,3,1,0,0
C00924,27,0,6132,876.0,7,23,3,0,4,0
C00925,19,1,2202,734.0,3,36,5,1,4,1
C00926,49,0,8712,792.0,11,41,5,1,3,1
C00927,39,1,4080,340.0,12,21,5,1,4,1
C00928,35,1,8840,884.0,10,91,5,0,0,0
C00929,29,0,2107,301.0,7,31,5,0,0,0
C00930,28,0,8772,731.0,12,120,1,0,5,0
C00931,35,1,10308,859.0,12,29,1,0,1,0
C00932,30,0,3170,317.0,10,4,1,1,3,1
C00933,21,0,2046,682.0,3,63,3,0,1,0
C00934,45,0,3174,529.0,6,20,2,1,4,1
C00935,44,0,5368,671.0,8,51,1,0,4,0
C00936,32,0,424,424.0,1,59,4,1,3,1
C00937,58,0,7020,585.0,12,39,5,0,1,0
C00938,34,1,3980,796.0,5,51,5,0,4,0
C00939,43,0,4994,454.0,11,53,2,0,0,0
C00940,44,1,2781,309.0,9,55,4,1,4,1
C00941,54,1,5642,806.0,7,73,5,1,4,1
C00942,44,0,5598,622.0,9,56,3,1,4,1
C00943,54,0,2170,310.0,7,90,5,0,5,0
C00944,55,1,3324,831.0,4,21,2,1,4,1
C00945,22,0,2276,569.0,4,2,3,1,5,1
C00946,21,0,2584,646.0,4,14,3,1,1,0
C00947,24,1,6040,604.0,10,40,1,1,2,1
C00948,35,0,5334,889.0,6,68,3,0,0,0
C00949,31,1,6850,685.0,10,97,2,1,4,1
C00950,45,1,10572,881.0,12,30,4,1,5,1
C00951,53,1,3960,495.0,8,81,1,0,0,0
C00952,21,0,8370,837.0,10,98,4,0,1,0
C00953,41,0,5599,509.0,11,21,1,1,0,0
C00954,50,0,4518,502.0,9,25,1,1,2,1
C00955,50,1,7700,700.0,11,71,2,0,2,0
C00956,41,1,5688,474.0,12,45,3,0,5,0
C00957,47,1,1855,371.0,5,41,2,1,2,1
C00958,57,0,676,676.0,1,117,2,0,0,1
C00959,50,1,6570,657.0,10,33,5,1,0,0
C00960,39,1,1431,477.0,3,19,5,1,3,1
C00961,43,0,8750,875.0,10,24,2,0,3,0
C00962,27,0,4268,388.0,11,91,2,0,4,0
C00963,52,0,1446,482.0,3,40,4,0,3,0
C00964,40,0,2298,383.0,6,80,4,0,5,0
C00965,51,0,8260,826.0,10,68,5,0,2,0
C00966,34,1,519,519.0,1,45,4,1,5,1
C00967,44,0,3296,412.0,8,110,4,1,1,0
C00968,45,0,1642,821.0,2,50,3,1,2,1
C00969,40,0,4950,825.0,6,116,2,1,4,1
C00970,26,0,1726,863.0,2,38,5,1,0,0
C00971,39,1,883,883.0,1,95,4,1,1,0
C00972,47,0,771,771.0,1,31,5,1,2,1
C00973,32,1,1952,488.0,4,77,1,1,5,1
C00974,33,0,5680,710.0,8,15,5,0,1,0
C00975,36,1,928,464.0,2,61,2,1,1,1
C00976,37,1,1428,357.0,4,39,4,1,1,0
C00977,56,1,691,691.0,1,107,5,1,0,0
C00978,47,0,6633,737.0,9,25,2,0,5,0
C00979,60,1,1458,729.0,2,17,5,0,1,0
C00980,57,1,6824,853.0,8,76,5,1,5,1
C00981,27,1,4788,532.0,9,22,4,1,2,1
C00982,39,0,5150,515.0,10,71,2,1,0,0
C00983,18,1,3785,757.0,5,120,4,1,1,0
C00984,37,1,2110,422.0,5,33,3,1,5,1
C00985,21,0,1460,365.0,4,117,3,0,5,0
C00986,57,0,7579,689.0,11,16,5,1,5,1
C00987,42,1,2876,719.0,4,2,5,0,1,0
C00988,32,0,2338,334.0,7,41,2,0,3,0
C00989,19,1,3376,422.0,8,42,4,0,3,0
C00990,44,0,490,490.0,1,43,5,0,5,0
C00991,56,1,2148,716.0,3,7,1,0,2,0
C00992,28,1,3035,607.0,5,55,3,0,2,0
C00993,54,0,6670,667.0,10,15,1,1,3,1
C00994,49,1,6831,621.0,11,59,1,0,2,0
C00995,52,1,613,613.0,1,60,2,0,0,0
C00996,54,0,1467,489.0,3,25,4,0,2,0
C00997,23,1,1221,407.0,3,54,1,0,3,0
C00998,21,0,1536,768.0,2,40,4,0,2,0
C00999,54,1,3755,751.0,5,101,2,1,2,1
C01000,33,0,3031,433.0,7,98,4,1,2,1
C01001,20,1,1615,323.0,5,118,4,1,4,1
C01002,40,1,7580,758.0,10,96,3,0,0,0
C01003,25,0,3654,609.0,6,59,2,1,5,1
C01004,27,1,9204,767.0,12,58,2,0,3,0
C01005,33,0,3512,439.0,8,119,5,1,3,1
C01006,27,1,6413,583.0,11,74,1,0,2,0
C01007,50,1,1856,464.0,4,29,1,0,1,0
C01008,25,0,686,343.0,2,93,1,0,2,1
C01009,28,1,6900,575.0,12,68,4,0,5,0
C01010,33,0,1406,703.0,2,113,1,0,0,1
C01011,42,0,689,689.0,1,61,2,1,1,1
C01012,42,0,3112,778.0,4,46,4,0,1,0
C01013,58,1,10260,855.0,12,79,2,1,2,1
C01014,26,1,3962,566.0,7,53,1,0,5,0
C01015,33,0,608,304.0,2,102,5,0,4,0
C01016,37,0,1250,625.0,2,31,3,0,4,0
C01017,46,1,3780,378.0,10,59,3,0,2,0
C01018,45,0,3096,344.0,9,98,3,1,2,1
C01019,59,1,6417,713.0,9,115,2,0,0,0
C01020,45,0,4356,484.0,9,85,2,0,2,0
C01021,60,1,616,308.0,2,1,2,0,5,0
C01022,21,1,5424,678.0,8,101,3,1,3,1
C01023,35,1,577,577.0,1,54,5,0,3,0
C01024,54,1,3766,538.0,7,94,3,0,4,0
C01025,53,1,3588,598.0,6,22,1,0,2,0
C01026,39,0,4812,802.0,6,6,4,0,5,0
C01027,24,0,10524,877.0,12,26,3,0,4,0
C01028,32,1,6966,774.0,9,90,4,0,2,0
C01029,59,1,3820,382.0,10,101,2,1,1,0
C01030,58,0,6600,600.0,11,105,5,0,1,0
C01031,52,0,3488,872.0,4,38,5,1,4,1
C01032,37,1,4864,608.0,8,68,5,0,2,0
C01033,38,0,682,341.0,2,86,1,1,5,1
